,episode_number,title,description,updated_at,duration,uploaded_at,counts,urls
392,160,Stranger Things,"Este podcast es sobre Stranger Things, la nueva serie de Netflix que también es una carta de amor a muchas de las cosas que nos encantan de los 80s. Si la viste, escuchanos. 

#Podcast #Television #Series #Netflix #StrangerThings #DufferBrothers",2022-07-11T13:40:07.923Z,33,2016-07-25T15:55:06.000Z,3597,https://audioboom.com/posts/4858567-160-stranger-things
393,159,Stand By Me,"¡Feliz día a todos! Hoy es el Día del Amigo en Argentina y para conmemorarlo decidimos dedicarle un podcast a STAND BY ME, una de las películas más hermosas sobre la amistad. Después de escucharnos te invitamos a compartir en los comentarios otras grandes amistades de la historia del cine.

#Podcast #Cine #Peliculas #Clasicos #StandByMe #CuentaConmigo #RobReiner #StephenKing #WilWheaton #RiverPhoenix",2016-07-20T17:31:25.000Z,31,2016-07-20T15:31:02.000Z,2280,https://audioboom.com/posts/4841030-159-stand-by-me
394,158,The BFG,"En este podcast hablamos de THE BFG, una nueva película de Steven Spielberg para toda la familia. Nos apena mucho decirlo pero... no es la gran cosa. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #TheBFG #StevenSpielberg #RoaldDahl #Disney",2016-08-08T23:52:19.000Z,26,2016-07-18T15:49:52.000Z,1920,https://audioboom.com/posts/4832307-158-the-bfg
395,157,The Nice Guys,"Este podcast es sobre THE NICE GUYS, la nueva comedia del capo de Shane Black (que también digirió Kiss Kiss Bang Bang y Iron Man 3). ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #TheNiceGuys #ShaneBlack #RyanGosling #RussellCrowe",2018-12-11T06:37:41.000Z,25,2016-07-11T23:40:08.000Z,1655,https://audioboom.com/posts/4807760-157-the-nice-guys
396,156,Warcraft,"En este podcast hablamos de la horrible WARCRAFT, que lamentablemente no pudo romper la maldición de las películas sobre video-juegos. Si ya la viste, escuchanos.

#Podcast #Cine #Peliculas #Warcraft #DuncanJones #Blizzard",2016-07-07T03:33:44.000Z,32,2016-07-04T16:53:23.000Z,6372,https://audioboom.com/posts/4780759-156-warcraft
397,155,Neighbors 2: Sorority Rising,"Este podcast es sobre NEIGHBORS 2, una nueva comedia con Seth Rogen, los abdominales de Zac Efron y Chloë Grace (¿O García?) Moretz. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Neighbors #SororityRising #BuenosVecinos #SethRogen #ZacEfron #ChloeGraceMoretz #RoseByrne",2016-07-05T08:52:47.000Z,21,2016-06-29T19:26:50.000Z,1884,https://audioboom.com/posts/4763474-155-neighbors-2-sorority-rising
398,154,Game of Thrones 6-10 The Winds of Winter,"En este podcast hablamos del excelente final de la sexta temporada de GAME OF THRONES, donde pasaron muchas cosas que estábamos esperando hace años. ¿Que te pareció a vos?

#Podcast #Television #Series #HBO #GameOfThrones #TheWindsOfWinter #ASongOfIceAndFire #GeorgeRRMartin",2019-04-12T21:09:19.000Z,43,2016-06-28T02:28:22.000Z,3438,https://audioboom.com/posts/4755566-154-game-of-thrones-6-10-the-winds-of-winter
399,153,Finding Dory,"En este podcast hablamos sobre FINDING DORY, la secuela de una película que ya tiene... ¡13 años! Que viejos que estamos. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Animacion #FindingDory #BuscandoADory #Pixar #Disney",2016-06-28T03:18:46.000Z,29,2016-06-22T19:05:57.000Z,3004,https://audioboom.com/posts/4734942-153-finding-dory
400,152,Game of Thrones 6-9 Battle of the B*stards,"Anoche vimos el penúltimo episodio de la sexta temporada de GAME OF THRONES y fuimos testigos de la batalla más épica jamás vista en la televisión. Si vos también la viste, escuchanos.

#Podcast #Television #Series #HBO #GameOfThrones #BattleOfTheBastards #ASongOfIceAndFire #GeorgeRRMartin",2020-05-05T21:00:07.000Z,28,2016-06-20T15:11:36.000Z,4107,https://audioboom.com/posts/4724078-152-game-of-thrones-6-9-battle-of-the-b-stards
401,151,The Conjuring 2,"Este podcast es sobre THE CONJURING 2, otra excelente película de terror dirigida por James Wan. Si ya la viste, escuchanos y después contanos que te pareció a vos.

#Podcast #Cine #Peliculas #Terror #TheConjuring #ElConjuro #JamesWan #VeraFarmiga #PatrickWilson",2016-08-01T18:45:41.000Z,43,2016-06-13T18:26:21.000Z,4558,https://audioboom.com/posts/4690315-151-the-conjuring-2
402,150,Game of Thrones 6-7 The Broken Man,"En este podcast hablamos del séptimo episodio de la sexta temporada de GAME OF THRONES y de algunos temas que todavía no habíamos podido tocar este año. Escuchanos y después contanos tus opiniones.

#Podcast #Television #Series #HBO #GameOfThrones #TheBrokenMan #ASongOfIceAndFire #GeorgeRRMartin",2020-05-02T14:56:49.000Z,31,2016-06-06T17:03:15.000Z,3266,https://audioboom.com/posts/4660812-150-game-of-thrones-6-7-the-broken-man
403,149,The Shining,"Porque ustedes la eligieron, este podcast es sobre THE SHINING, una de las obras maestras de Stanley Kubrick y una de las mejores películas de terror de la historia del cine. 

#Podcast #Cine #Peliculas #Clasicos #TheShining #ElResplandor #StanleyKubrick #StephenKing #JackNicholson #OverlookHotel",2016-07-20T15:53:16.000Z,46,2016-05-30T15:39:54.000Z,2946,https://audioboom.com/posts/4632073-149-the-shining
404,148,X-Men: Apocalypse,"En este podcast hablamos del Apocalipsis que es X-MEN: APOCALYPSE, la nueva peli de mutantes de Bryan Singer y Fox. Si ya la viste, escuchanos.

#Podcast #Cine #Peliculas #XMen #Apocalypse #Apocalipsis #BryanSinger #JenniferLawrence #JamesMcAvoy #MichaelFassbender #OscarIsaac #HughJackman",2020-05-07T10:56:32.000Z,35,2016-05-23T03:27:19.000Z,5720,https://audioboom.com/posts/4600072-148-x-men-apocalypse
405,147,Game of Thrones 6-4 Book of the Stranger,"En este podcast hablamos del cuarto episodio de la sexta temporada de GAME OF THRONES en particular y de la temporada y la serie hasta ahora en general. Escuchanos y después contános tu opinión. 

#Podcast #Television #Series #HBO #GameOfThrones #TheBookOfTheStranger #ASongOfIceAndFire #GeorgeRRMartin",2016-06-28T04:16:59.000Z,33,2016-05-16T14:28:14.000Z,2931,https://audioboom.com/posts/4570830-147-game-of-thrones-6-4-book-of-the-stranger
406,146,Captain America: Civil War,"Este podcast es sobre CAPTAIN AMERICA: CIVIL WAR, una de las películas más esperadas del año, que no decepciona para nada. Si la viste, escuchanos... y quedate hasta el final para enterarte de  como participar de un nuevo sorteo, otra vez de la mano de nuestros amigos de Dominaria Comics.

#Podcast #Cine #Peliculas #Marvel #CivilWar #AnthonyRusso #JoeRusso #ChrisEvans #CaptainAmerica #RobertDowneyJr #IronMan #ChadwickBoseman #BlackPanther #TomHolland #Spiderman #PaulRudd #AntMan",2020-05-29T09:51:56.000Z,43,2016-05-09T16:34:38.000Z,8068,https://audioboom.com/posts/4541725-146-captain-america-civil-war
407,145,"Hail, Cesar!","En este podcast hablamos sobre la nueva película de los maravillosos hermanos Coen: HAIL, CESAR! La era dorada del cine de Hollywood según estos dos genios. Escuchanos.

#Podcast #Cine #Peliculas #HailCesar #EthanCoen #JoelCoen #JoshBrolin #GeorgeClooney #ChanningTatum ",2016-05-02T21:07:01.000Z,23,2016-05-02T16:08:14.000Z,1482,https://audioboom.com/posts/4510852-145-hail-cesar
408,144,Better Call Saul - 2da. Temporada,"Este podcast es sobre la segunda temporada de BETTER CALL SAUL, el excelente spin-off (o precuela, como más les guste) de Breaking Bad. ¡Si la viste, escuchanos!

#Podcast #Television #Series #AMC #BetterCallSaul #VinceGilligan #PeterGould #BobOdenkirk #JimmyMcGill #SaulGoodman #JonathanBanks #MikeEhrmantraut",2020-05-01T01:58:36.000Z,23,2016-04-28T01:04:27.000Z,1990,https://audioboom.com/posts/4492926-144-better-call-saul-2da-temporada
409,143,Game of Thrones 6-1 The Red Woman,"En este podcast hablamos del regreso de GAME OF THRONES a las televisiones del mundo, de lo que esperamos de esta temporada (que es la primera en superar a los libros) y un montón de cosas más. ¿Qué te pareció a vos?

#Podcast #Television #Series #HBO #GameOfThrones #TheRedWoman #ASongOfIceAndFire #GeorgeRRMartin",2016-06-28T04:17:06.000Z,29,2016-04-25T16:04:46.000Z,3583,https://audioboom.com/posts/4479304-143-game-of-thrones-6-1-the-red-woman
410,142,10 Cloverfield Lane,"Este podcast es sobre 10 CLOVERFIELD LANE, la misteriosa nueva película de Bad Robot (la productora de JJ. Abrams). Si ya la viste, escuchanos y después decinos que te pareció a vos... Especialmente el final.

#Podcast #Cine #Peliculas #CloverfieldLane #AvenidaCloverfield #JJAbrams #DanTrachtenberg #JohnGoodman #MaryElizabethWinstead",2020-05-07T10:56:32.000Z,27,2016-04-20T21:27:02.000Z,2625,https://audioboom.com/posts/4460220-142-10-cloverfield-lane
411,141,Kóblic,"En este podcast hablamos de KÓBLIC, película argentina dirigida por Sebastián Borenzstein y protagonizada por Ricardo Darín. Si ya la viste, escuchanos.

#Podcast #Cine #Peliculas #CineArgentino #CineNacional #Koblic #SebastianBorensztein #RicardoDarin #OscarMartinez",2016-04-18T20:36:06.000Z,25,2016-04-18T15:45:06.000Z,1186,https://audioboom.com/posts/4447782-141-koblic
412,140,The Jungle Book,"Este podcast es sobre EL LIBRO DE LA SELVA, la nueva adaptación del clásico animado de Disney, dirigida por Jon Favreau. ¡Si la viste, escuchanos!

#Podcast #Cine #Peliculas #TheJungleBook #ElLibroDeLaSelva #JonFavreau #BillMurray #BenKingsley #IdrisElba #ChristopherWalken #Disney",2017-06-04T10:36:32.000Z,32,2016-04-11T14:30:23.000Z,4439,https://audioboom.com/posts/4416543-140-the-jungle-book
413,139,The Witch,"En este podcast hablamos de THE WITCH,  una muy buena e interesante peli de terror. Si la viste, escuchanos y después contanos que te pareció a vos.

#Podcast #Cine #Peliculas #Terror #TheWitch #LaBruja #AnyaTaylorJoy",2017-03-08T21:14:44.000Z,23,2016-04-04T15:58:54.000Z,2819,https://audioboom.com/posts/4386846-139-the-witch
414,138,Batman v Superman,"Este podcast es sobre BATMAN V SUPERMAN: DAWN OF JUSTICE, uno de los estrenos más esperados (y parece que más polémicos) del año. ¡Escuchá nuestras opiniones y después contanos la tuya! 

#Podcast #Cine #Peliculas #DC #BatmanVSuperman #DawnOfJustice #ZackSnyder #Superman #HenryCavill #Batman #BenAffleck #WonderWoman #LaMujerMaravilla #GalGadot #LexLuthor #JesseEisenberg",2016-06-20T00:40:11.000Z,49,2016-03-28T16:37:15.000Z,10134,https://audioboom.com/posts/4358668-138-batman-v-superman
415,137,Rear Window,"Porque la eligieron ustedes, queridos oyentes, en este podcast hablamos de REAR WINDOW, una de las obras maestras del maestro del suspenso, Alfred Hitchcock.

#Podcast #Cine #Peliculas #Clasicos #RearWindow #LaVentanaIndiscreta #AlfredHitchcock #JamesStewart #GraceKelly",2016-04-06T19:07:14.000Z,27,2016-03-21T22:28:14.000Z,1577,https://audioboom.com/posts/4332086-137-rear-window
416,136,Fargo,"Con motivo de su vigésimo aniversario, esta semana hablamos de FARGO, una de las mejores películas de los hermanos Coen. Si la viste, escuchanos. Si no la viste... ¿Qué haces leyendo esto? Andá a verla.

#Podcast #Cine #Peliculas #Clasicos #Fargo #EthanCoen #JoelCoen #FrancesMcDormand #SteveBuscemi #WilliamHMacy",2017-06-30T21:29:41.000Z,31,2016-03-14T15:46:05.000Z,1857,https://audioboom.com/posts/4299887-136-fargo
417,135,Youth,"Este podcast es sobre YOUTH, la nueva película del italiano Paolo Sorrentino, director de La Grande Bellezza (sobre la cual hablamos hace exactamente dos años, acá: http://on.fb.me/1i1AlQ2), con excelentes actuaciones de Michael Caine y Harvey Keitel. ¡Si la viste, escuchanos!

#Podcast #Cine #Peliculas #Youth #PaoloSorrentino #MichaelCaine #PaulDano #RachelWeisz",2016-06-20T00:40:20.000Z,25,2016-03-07T15:37:40.000Z,1091,https://audioboom.com/posts/4270513-135-youth
418,Oscars 2016,,"Este podcast es sobre la edición nro. 88 de los Oscars. Adentro opinamos sobre la polémica que hubo por la falta de diversidad entre los nominados, hablamos del premio que toda la internet estaba esperando desde hace varios años y muchas cosas más. Además, anunciamos a la gran ganadora de nuestro prode Oscaril. ¡Escuchanos!

#Podcast #Cine #Peliculas #Oscars #AcademyAwards #TheBigShort #BridgeOfSpies #Brooklyn #MadMaxFuryRoad #TheMartian #TheRevenant #Room #Spotlight",2022-05-16T16:49:53.299Z,47,2016-03-01T04:54:06.000Z,1600,https://audioboom.com/posts/4245682-oscars-2016
419,134,Spotlight,"En este podcast hablamos sobre SPOTLIGHT, una excelente película sobre el poder del periodismo y los abusos de una de las instituciones más poderosas del planeta. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Spotlight #MichaelKeaton #MarkRuffalo #RachelMcAdams #JohnSlattery #Oscars #MejorPelicula",2016-02-26T22:13:14.000Z,22,2016-02-24T14:18:32.000Z,1573,https://audioboom.com/posts/4222605-134-spotlight
420,133,Zootopia,"Este podcast es sobre ZOOTOPIA, la hermosa nueva película animada de Disney, sobre una ciudad poblada de animalitos adorables. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Animacion #Disney #Zootopia #Shakira",2016-06-20T00:42:37.000Z,30,2016-02-22T15:44:38.000Z,4578,https://audioboom.com/posts/4211865-133-zootopia
421,132,Deadpool,"En este podcast hablamos de la irreverente DEADPOOL, la primer película superheroica (aunque él lo niegue) del año. Si ya la viste, escuchanos... y quedate hasta el final que te contamos las bases de un nuevo sorteo, cortesía de nuestro amigos de Dominaria Comics​.

#Podcast #Cine #Peliculas #Deadpool #RyanReynolds #MorenaBaccarin #XMen",2016-03-10T17:03:17.000Z,26,2016-02-17T14:21:07.000Z,5990,https://audioboom.com/posts/4193142-132-deadpool
422,131,Zoolander 2,"Este podcast es sobre ZOOLANDER 2, que marca el regreso de Derek y Hansel a las pasarelas, a los cines y, tal vez, a nuestros corazones. Si la viste, escuchanos y después contanos que te pareció a vos.

#Podcast #Cine #Peliculas #Zoolander #BenStiller #Hansel #OwenWilson #Mugatu #WillFerrell",2016-02-15T15:15:45.000Z,31,2016-02-15T14:28:00.000Z,2669,https://audioboom.com/posts/4184188-131-zoolander-2
423,130,Anomalisa,"En este podcast hablamos de ANOMALISA, la nueva locura de Charlie Kaufman, guionista de Being John Malkovich, Adaptation y Eternal Sunshine. Una peli de animación ""para adultos"", digamos. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Animacion #Anomalisa #CharlieKaufman #StopMotion",2016-06-20T00:42:46.000Z,25,2016-02-11T15:24:59.000Z,1374,https://audioboom.com/posts/4171190-130-anomalisa
424,129,Creed,"Este podcast es sobre la excelente CREED, la séptima parte de la saga de Rocky (y quizás la primera de la de Creed). Posiblemente, la mejor desde la original. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Creed #RyanCoogler #MichaelBJordan #SylvesterStallone #RockyBaboa #ApolloCreed #Boxeo",2019-01-23T20:31:31.000Z,34,2016-02-10T15:33:25.000Z,3089,https://audioboom.com/posts/4166890-129-creed
425,128,The Revenant,"En este podcast hablamos de THE REVENANT, lo nuevo de Alejandro González Iñárritu, y como pasó hace un año con su película anterior, BIRDMAN (Acá: http://on.fb.me/1FkIGMd), nos generó opiniones muy encontradas. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #TheRevenant #ElRenacido #AlejandroGonzalezInarritu #EmmanuelLubezki #LeonardoDiCaprio #TomHardy #Oscars #MejorPelicula",2016-06-20T00:43:03.000Z,36,2016-02-01T21:04:07.000Z,2950,https://audioboom.com/posts/4132960-128-the-revenant
426,127,Room,"Este podcast es sobre ROOM, una excelente aunque muy dura película, sobre la cual nos fue muy difícil hablar. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Room #LaHabitacion #LennyAbrahamson #BrieLarson #JacobTremblay #Oscars #MejorPelicula",2016-03-09T02:57:24.000Z,23,2016-01-25T15:25:26.000Z,2014,https://audioboom.com/posts/4102839-127-room
427,126,The Hateful Eight,"En este podcast hablamos de THE HATEFUL EIGHT, la octava maravilla de Quentin Tarantino y aprovechamos para hacer un repaso de todo su loco, loco cine. ¡Si ya la viste, escuchanos y después contanos que te pareció a vos!

#Podcast #Cine #Peliculas #TheHatefulEight #LosOchoMasOdiados #QuentinTarantino #SamuelLJackson #KurtRussell #JenniferJasonLeigh",2017-02-25T17:45:51.000Z,38,2016-01-18T21:12:05.000Z,2420,https://audioboom.com/posts/4076575-126-the-hateful-eight
428,125,The Big Short,"Este podcast es sobre THE BIG SHORT, una película que hace su mejor esfuerzo para explicarnos las incomprensibles causas de la crisis financiera mundial del 2008. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #TheBigShort #LaGranApuesta #AdamMcKay #ChristianBale #SteveCarrell #RyanGosling #BradPitt #Oscars #MejorPelicula",2016-06-20T00:45:33.000Z,24,2016-01-13T20:44:52.000Z,1391,https://audioboom.com/posts/4059229-125-the-big-short
429,124,Steve Jobs,"En este podcast hablamos de STEVE JOBS, una de esas biopics con ganas de ganar Oscars que siempre se estrenan en esta época del año. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #SteveJobs #DannyBoyle #AaronSorkin #MichaelFassbender #KateWinslet #SethRogen #JeffDaniels #Apple",2016-06-20T00:45:39.000Z,26,2016-01-11T22:40:32.000Z,1951,https://audioboom.com/posts/4050855-124-steve-jobs
430,Nuestras Favoritas del 2015,,"En este podcast especial de fin de año te contamos cuáles fueron nuestras películas favoritas del 2015. Además, al final te explicamos como participar del sorteo por dos hermosas tazas con nuestro nuevísimo logo (escuchá todo, no hagas trampa). Vamos a anunciar a los ganadores el viernes acá. ¡Suerte, felicidades y hasta el año que viene!

#Podcast #Cine #Peliculas #Television #Series #Favoritas",2022-05-08T11:45:34.365Z,42,2015-12-28T20:45:55.000Z,2234,https://audioboom.com/posts/4000459-nuestras-favoritas-del-2015
431,123,Star Wars Episode VII: The Force Awakens,"En nuestro podcast más largo hasta ahora hablamos sobre THE FORCE AWAKENS, el séptimo episodio de una saga que vuelve a brillar como en su mejor época. Si ya la viste, escuchanos y después contanos que te pareció a vos... y sino la viste, andá antes de escucharnos que te la vamos a arruinar.
#Podcast #Cine #Peliculas #StarWars #LaGuerraDeLasGalaxias #TheForceAwakens #ElDespertarDeLaFuerza #JJAbrams #Rey #DaisyRidley #Finn #JohnBoyega #KyloRen #AdamDriver #PoeDameron #OscarIsaac #HanSolo #HarrisonFord",2020-05-23T07:47:46.000Z,73,2015-12-21T19:33:31.000Z,7583,https://audioboom.com/posts/3982291-123-star-wars-episode-vii-the-force-awakens
